Dia,Fecha,DiaSemana,Producto,Cantidad,Venta,Compra,Utilidad
69.0,2019-03-11,Monday,Camay Clasico 150g,3.0,33.0,29.61,3.39
69.0,2019-03-11,Monday,Canelitas Bites 90g,1.0,10.0,8.21,1.79
69.0,2019-03-11,Monday,Cheetos Nacho 52gr,1.0,7.0,6.0,1.0
69.0,2019-03-11,Monday,Cheetos Torcido Naranja 40g,2.0,14.0,12.0,2.0
69.0,2019-03-11,Monday,Chicle General,4.0,4.0,2.0,2.0
69.0,2019-03-11,Monday,Chile Chipotles Costeña 105g,1.0,10.0,8.08,1.92
69.0,2019-03-11,Monday,Chile En Rajas La Costeña 220g,1.0,10.5,8.23,2.27
69.0,2019-03-11,Monday,Chip Expres Telcel Sin Saldo,1.0,30.0,15.0,15.0
69.0,2019-03-11,Monday,Chip Movistar con saldo,1.0,50.0,0.0,50.0
69.0,2019-03-11,Monday,Chipotles Barcel 52g,1.0,8.0,5.96,2.04
69.0,2019-03-11,Monday,Chocoroles Piña  2p 80G,1.0,15.0,12.15,2.85
69.0,2019-03-11,Monday,Cigarro Corto Individual 1Pza,7.0,28.0,17.81,10.19
69.0,2019-03-11,Monday,Cigarro Largo Individual 1pza,4.0,20.0,10.88,9.12
69.0,2019-03-11,Monday,Clarasol 500ml,2.0,10.0,7.5,2.5
69.0,2019-03-11,Monday,Clavel Abre Facel 360ml,1.0,12.5,9.88,2.62
69.0,2019-03-11,Monday,Clorets Mints 20pastillas,1.0,7.0,6.22,0.78
69.0,2019-03-11,Monday,Clorox 1 Lt,1.0,10.0,8.07,1.93
69.0,2019-03-11,Monday,Coca Cola 600ml,2.0,26.0,20.56,5.44
69.0,2019-03-11,Monday,Coca Cola Vidrio 1 1/4,3.0,48.0,42.42,5.58
69.0,2019-03-11,Monday,Coca Lata 355ml 0075,1.0,12.0,10.65,1.35
69.0,2019-03-11,Monday,Coca Litro 302451,1.0,18.0,15.96,2.04
69.0,2019-03-11,Monday,Coca Retornable 2.5 Lts,3.0,72.0,63.78,8.22
69.0,2019-03-11,Monday,Coca Retornable 3LTS 3068,1.0,29.0,25.05,3.95
69.0,2019-03-11,Monday,Coca cola 500 ml,1.0,10.0,8.02,1.98
69.0,2019-03-11,Monday,Crackets Rollo Grande 135G,1.0,12.0,10.17,1.83
69.0,2019-03-11,Monday,Cristal Universal 4.3,1.0,50.0,16.5,33.5
69.0,2019-03-11,Monday,Cristal Universal Ty 4.7,1.0,50.0,15.0,35.0
69.0,2019-03-11,Monday,Deemint General Varios Sabores,2.0,2.0,1.18,0.82
69.0,2019-03-11,Monday,Donas 1pza,1.0,3.5,2.87,0.63
69.0,2019-03-11,Monday,Duraznos San Agustin 820g,2.0,70.0,48.8,21.2
69.0,2019-03-11,Monday,Ensueño Max 850 ml Fresc Primaveral,1.0,15.0,11.8,3.2
69.0,2019-03-11,Monday,Envios De Recargas,33.0,33.0,0.0,33.0
69.0,2019-03-11,Monday,Epura 1 lt,3.0,30.0,17.490000000000002,12.51
69.0,2019-03-11,Monday,Epura Garrafon 20 Lts,1.0,30.0,27.0,3.0
69.0,2019-03-11,Monday,Fabuloso 500g Lavanda,2.0,23.0,19.32,3.68
69.0,2019-03-11,Monday,Fanta Fresa 600ml 5230,2.0,22.0,19.54,2.46
69.0,2019-03-11,Monday,Fanta Guarana 600ml,2.0,22.0,19.52,2.48
69.0,2019-03-11,Monday,Fanta Jumbo Fresa 3lts 310586,3.0,76.5,68.78999999999999,7.710000000000001
69.0,2019-03-11,Monday,Fanta Jumbo Naranja 3lts 304790,4.0,99.0,96.12,2.88
69.0,2019-03-11,Monday,Fibra Aspiral,1.0,5.0,2.83,2.17
69.0,2019-03-11,Monday,Folder Carta Florecente Rojo,1.0,6.5,4.45,2.05
69.0,2019-03-11,Monday,Frijol Michigan Cooperativa Kg,1.0,24.0,20.67,3.33
69.0,2019-03-11,Monday,Fritos Sal Y Limon 52g,3.0,30.0,21.69,8.31
69.0,2019-03-11,Monday,Gansito Tradicional 1p 50g,2.0,20.0,16.2,3.8
69.0,2019-03-11,Monday,Gel Xtreme 250g Transparente,1.0,11.5,8.98,2.52
69.0,2019-03-11,Monday,Gelatina Lala General,1.0,6.5,4.4,2.1
69.0,2019-03-11,Monday,HUEVO CRIO 1/2 CONO,10.0,230.0,200.81,29.19
69.0,2019-03-11,Monday,HUEVO CRIO CONO 30PZ,3.0,133.5,120.6,12.9
69.0,2019-03-11,Monday,Halls De Miel,1.0,5.5,4.41,1.09
69.0,2019-03-11,Monday,Harina 1kg,1.0,11.0,9.15,1.85
69.0,2019-03-11,Monday,Hotkis 50gm,1.0,5.0,4.1,0.9
69.0,2019-03-11,Monday,Jugo Valle De Manzana 413,3.0,30.0,29.49,0.51
69.0,2019-03-11,Monday,Jumex Fres Uva 400 Ml,1.0,7.0,4.66,2.34
69.0,2019-03-11,Monday,Lala Semidescremada 1 Lit,1.0,17.5,15.86,1.64
69.0,2019-03-11,Monday,Lala deslactosada 1lit,3.0,57.0,49.98,7.02
69.0,2019-03-11,Monday,Lapicero Bic Negro Mediano,1.0,5.0,2.5,2.5
69.0,2019-03-11,Monday,Lapiz Verde C/ Punta,2.0,8.0,5.0,3.0
69.0,2019-03-11,Monday,Leche Hersheys Chocolate 236Ml 9989,1.0,9.5,7.94,1.56
69.0,2019-03-11,Monday,Leche Nito Bebida Chocolate 236G,2.0,18.0,14.76,3.24
69.0,2019-03-11,Monday,Libreta Scribe Cuadro 100hjs,1.0,17.0,14.55,2.45
69.0,2019-03-11,Monday,Libreta Scribe Raya 100hj,1.0,16.0,13.46,2.54
69.0,2019-03-11,Monday,Mantequilla La Villita 360gr 8215,1.0,9.0,7.85,1.15
69.0,2019-03-11,Monday,Manzana Lift Jumbo 3lts,2.0,49.5,48.06,1.44
69.0,2019-03-11,Monday,Manzanita Sol 400ml 2802,1.0,7.0,6.12,0.88
69.0,2019-03-11,Monday,Maquillaje Ponds Natural 2,1.0,35.0,26.6,8.4
69.0,2019-03-11,Monday,Marias Doradas 278g,1.0,16.0,13.84,2.16
69.0,2019-03-11,Monday,Mejoralito Paracetamol 80mg C/U,2.0,6.0,2.6,3.4
69.0,2019-03-11,Monday,Mini Choco Roles Piña 30g,1.0,5.0,4.05,0.95
69.0,2019-03-11,Monday,Mini Rocko,8.0,8.0,6.640000000000001,1.36
69.0,2019-03-11,Monday,Minimamut 12gr 1pz,1.0,2.0,1.51,0.49
69.0,2019-03-11,Monday,Mirinda 400ml 2819,1.0,7.0,6.12,0.88
69.0,2019-03-11,Monday,Mirinda Naranja 600ml,1.0,11.0,9.58,1.42
69.0,2019-03-11,Monday,Nutrileche 1pza,2.0,29.0,25.76,3.24
69.0,2019-03-11,Monday,PEPSI 2 LTS PAQ 8PZ,1.0,138.0,122.83,15.17
69.0,2019-03-11,Monday,PEPSI 3LTS PAQ 8PZ,4.0,752.0,667.48,84.52
69.0,2019-03-11,Monday,Palmolive Optims Extra Intensivo 700ml,1.0,50.0,43.5,6.5
69.0,2019-03-11,Monday,Pan Integral 675gr,1.0,36.0,29.05,6.95
69.0,2019-03-11,Monday,Pan Molido Crujiente 175g,1.0,16.0,11.67,4.33
69.0,2019-03-11,Monday,Pancrema 151g,1.0,10.0,8.47,1.53
69.0,2019-03-11,Monday,Papel China C/Varios Colores,2.0,6.0,1.6,4.4
69.0,2019-03-11,Monday,Patrona 500 ml,2.0,27.0,23.72,3.28
69.0,2019-03-11,Monday,Pepsi 1.5Lt,2.0,32.0,27.26,4.74
69.0,2019-03-11,Monday,Pepsi 2.5 Lt,1.0,22.0,18.0,4.0
69.0,2019-03-11,Monday,Pepsi 2Lt,2.0,40.0,30.7,9.3
69.0,2019-03-11,Monday,Pepsi 400 Ml,4.0,28.0,24.48,3.52
69.0,2019-03-11,Monday,Pepsi 500ml,1.0,10.0,8.6,1.4
69.0,2019-03-11,Monday,Pepsi Jumbo 3Lt,5.0,121.52,104.3,17.22
69.0,2019-03-11,Monday,Pinguinos Galleta 40gr,1.0,5.0,4.2,0.8
69.0,2019-03-11,Monday,Pinol Aromas Lavanda 828ml,1.0,17.5,15.31,2.19
69.0,2019-03-11,Monday,Placer Gallet. Cookies & Cream 145gr 9257,1.0,8.0,7.3,0.7
69.0,2019-03-11,Monday,Plastilina Barra Azul 180gr,1.0,9.0,5.69,3.31
69.0,2019-03-11,Monday,Premier Higienico 400 Hj,1.0,23.0,19.63,3.37
69.0,2019-03-11,Monday,Pure De Tomate Del Fuerte 210 gr,1.0,5.5,3.93,1.57
69.0,2019-03-11,Monday,QUESO CREMA 1 BARRA,0.5,18.0,14.5,3.5
69.0,2019-03-11,Monday,Queso De Hebra,1.69,135.0,118.13,16.87
69.0,2019-03-11,Monday,Queso Fresco,0.78,55.0,43.22,11.78
69.0,2019-03-11,Monday,Rancheritos 52g Mero Mero,1.0,9.0,8.56,0.44
69.0,2019-03-11,Monday,Recargas MULTICEL,1470.0,1470.0,1381.8,88.2
69.0,2019-03-11,Monday,Ruffles Queso 55g,2.0,24.0,20.34,3.66
69.0,2019-03-11,Monday,Salsa Valentina 370g,1.0,9.5,7.91,1.59
69.0,2019-03-11,Monday,Sangria 400 Ml 3540,1.0,6.5,6.0,0.5
69.0,2019-03-11,Monday,Servicio A Domicilio,11.0,33.0,0.0,33.0
69.0,2019-03-11,Monday,Sponch 8p 120g,1.0,14.0,12.62,1.38
69.0,2019-03-11,Monday,Suavel Jumbo 400 Hojas Paq.,1.0,27.5,25.09,2.41
69.0,2019-03-11,Monday,Tang De Uva 25g,1.0,5.0,3.39,1.61
69.0,2019-03-11,Monday,Totopos 280G Normal,1.0,22.0,16.77,5.23
69.0,2019-03-11,Monday,Trident General,3.0,4.5,3.81,0.6900000000000001
69.0,2019-03-11,Monday,Valle Durazno Plastico 237ml,1.0,7.0,5.36,1.64
69.0,2019-03-11,Monday,Valle Frut Citrus 355 ml 342198,2.0,12.0,9.6,2.4
69.0,2019-03-11,Monday,Valle Frut Citrus 600ML 330683,1.0,10.0,7.11,2.89
69.0,2019-03-11,Monday,Valle Frut Uva 355ml 342204,2.0,12.0,9.6,2.4
69.0,2019-03-11,Monday,Vaso #8 reyma paq 50pza,1.0,16.98,14.7,2.28
69.0,2019-03-11,Monday,Vaso Individual #8 1pza,8.0,4.0,0.0,4.0
69.0,2019-03-11,Monday,Veladora Virgen de Juquila,1.0,7.5,5.8,1.7
69.0,2019-03-11,Monday,Vogue Higienico De Rollo Ind,1.0,6.5,5.55,0.95
69.0,2019-03-11,Monday,Whiskas 1kg,1.5,63.0,50.07000000000001,12.93
69.0,2019-03-11,Monday,Yoghurt Yoplait Fresa 330g 91124,1.0,12.0,9.59,2.41
69.0,2019-03-11,Monday,Zote Rosa 200g,1.0,8.0,6.99,1.01
69.0,2019-03-11,Monday,Zuko De Fresa,1.0,4.5,2.87,1.63
69.0,2019-03-11,Monday,Zuko Horchata 15gr,1.0,4.5,2.74,1.76
70.0,2019-03-12,Tuesday,AZUCAR 500GR,2.0,16.0,14.44,1.56
70.0,2019-03-12,Tuesday,Agua Ciel  Mineralizada 600ml 308248,1.0,12.0,9.58,2.42
70.0,2019-03-12,Tuesday,Agua Ciel 1.5 Lts 4721,1.0,13.0,6.63,6.37
70.0,2019-03-12,Tuesday,Agua Ciel 1lt 310883,1.0,10.0,8.33,1.67
70.0,2019-03-12,Tuesday,Aluminio Alu Rey 10m,1.0,12.0,6.34,5.66
70.0,2019-03-12,Tuesday,Analgen Naproxeno Sodico $4.5 C/Uno,2.0,10.0,5.22,4.78
70.0,2019-03-12,Tuesday,Arroz 1kg,0.5,6.75,5.4,1.35
70.0,2019-03-12,Tuesday,Atun El Dorado En Aceite 140gr,1.0,11.5,9.68,1.82
70.0,2019-03-12,Tuesday,Axion 250 gr,1.0,7.5,6.33,1.17
70.0,2019-03-12,Tuesday,Axion 500 gr,1.0,13.0,10.78,2.22
70.0,2019-03-12,Tuesday,Azucar 1 Kg,1.0,15.5,14.11,1.39
70.0,2019-03-12,Tuesday,BUBBALO CRACK UPS 35g,2.0,10.0,7.54,2.46
70.0,2019-03-12,Tuesday,Bacoloreto Negro 1pza,1.0,4.0,2.3,1.7
70.0,2019-03-12,Tuesday,Barra Fruta Piña 60g,1.0,9.0,7.07,1.93
70.0,2019-03-12,Tuesday,Barrita Fresa 75G,1.0,10.0,8.42,1.58
70.0,2019-03-12,Tuesday,Barrita Piña 75G,1.0,10.0,8.68,1.32
70.0,2019-03-12,Tuesday,Bolsa Basura Mediana 1pza,1.0,3.0,1.5,1.5
70.0,2019-03-12,Tuesday,Bolsa Natural 25x35 Para2kg,0.25,13.0,10.25,2.75
70.0,2019-03-12,Tuesday,Bubbaloo General  1.00,5.0,5.0,3.45,1.55
70.0,2019-03-12,Tuesday,COCA RETORNABLE 3LTS PAQ 6PZA,1.0,158.0,150.3,7.7
70.0,2019-03-12,Tuesday,COMISION COBRO DE SERVICIOS,1.0,10.0,3.0,7.0
70.0,2019-03-12,Tuesday,Cafe Unico Sobre 14g,4.0,18.0,13.52,4.48
70.0,2019-03-12,Tuesday,Cal 1kg,1.0,5.0,2.8,2.2
70.0,2019-03-12,Tuesday,Cheetos Torcido Naranja 40g,1.0,7.0,6.0,1.0
70.0,2019-03-12,Tuesday,Chicle General,14.0,14.0,7.0,7.0
70.0,2019-03-12,Tuesday,Chile En Raja La Costeña 105 Gr,1.0,6.0,4.89,1.11
70.0,2019-03-12,Tuesday,Chips Jalapeño 46g,1.0,12.0,9.83,2.17
70.0,2019-03-12,Tuesday,Chocomilk Sobre 25g,1.0,5.0,3.0,2.0
70.0,2019-03-12,Tuesday,Cigarro Corto Individual 1Pza,14.0,56.0,35.7,20.3
70.0,2019-03-12,Tuesday,Cigarro Largo Individual 1pza,3.0,15.0,8.16,6.84
70.0,2019-03-12,Tuesday,Clarasol 500ml,1.0,5.0,3.75,1.25
70.0,2019-03-12,Tuesday,Clarasol litro,1.0,8.0,6.81,1.19
70.0,2019-03-12,Tuesday,Cloralex 950ml,1.0,11.0,9.26,1.74
70.0,2019-03-12,Tuesday,Coca Cola 600ml,3.0,39.0,30.84,8.16
70.0,2019-03-12,Tuesday,Coca Cola Cristal 235ml 4672,1.0,11.0,9.74,1.26
70.0,2019-03-12,Tuesday,Coca Cola Vidrio 1 1/4,2.0,32.0,28.28,3.72
70.0,2019-03-12,Tuesday,Coca Lata 355ml 0075,2.0,24.0,21.3,2.7
70.0,2019-03-12,Tuesday,Coca Retornable 2.5 Lts,2.0,48.0,42.52,5.48
70.0,2019-03-12,Tuesday,Coca Retornable 3LTS 3068,2.0,58.0,50.1,7.9
70.0,2019-03-12,Tuesday,Coca cola 500 ml,2.0,21.0,16.04,4.96
70.0,2019-03-12,Tuesday,Copia carta y oficio,3.0,3.0,0.24,2.76
70.0,2019-03-12,Tuesday,Diurex Navitek,1.0,3.0,0.95,2.05
70.0,2019-03-12,Tuesday,El Faro 900ml,1.0,23.0,20.36,2.64
70.0,2019-03-12,Tuesday,Envios De Recargas,36.0,36.0,0.0,36.0
70.0,2019-03-12,Tuesday,Epura 1 lt,1.0,10.0,5.83,4.17
70.0,2019-03-12,Tuesday,Epura 1.5 lt,2.0,24.0,14.0,10.0
70.0,2019-03-12,Tuesday,Epura 600 ml,7.0,49.0,23.31,25.69
70.0,2019-03-12,Tuesday,FLANAX 550 C/Uno,1.0,14.0,10.84,3.16
70.0,2019-03-12,Tuesday,Fabuloso Lavanda 1lit,1.0,17.0,15.33,1.67
70.0,2019-03-12,Tuesday,Fideo #2 La Moderna,3.0,16.5,13.169999999999998,3.33
70.0,2019-03-12,Tuesday,Foca 250  gr,1.0,8.5,7.72,0.78
70.0,2019-03-12,Tuesday,Foca 500gr,1.0,17.0,15.18,1.82
70.0,2019-03-12,Tuesday,Gatorade Fresandia 1Litro,1.0,26.0,21.0,5.0
70.0,2019-03-12,Tuesday,HUEVO CRIO 1/2 CONO,6.0,138.0,123.3,14.7
70.0,2019-03-12,Tuesday,HUEVO CRIO CONO 30PZ,7.0,311.5,287.7,23.8
70.0,2019-03-12,Tuesday,Hojas De Colores,3.0,3.0,1.08,1.92
70.0,2019-03-12,Tuesday,Huevo Crio Individual 1pza,11.0,22.0,15.07,6.93
70.0,2019-03-12,Tuesday,Jamaica 100g,1.0,20.0,17.0,3.0
70.0,2019-03-12,Tuesday,Lala deslactosada 1lit,3.0,57.0,49.98,7.02
70.0,2019-03-12,Tuesday,Lapiz Mirado 1pz,2.0,10.0,5.72,4.28
70.0,2019-03-12,Tuesday,Leche Hersheys Chocolate 236Ml 9989,2.0,19.0,15.88,3.12
70.0,2019-03-12,Tuesday,Mamut 44g,1.0,6.0,4.99,1.01
70.0,2019-03-12,Tuesday,Mantecadas Vainilla 62gr 2pza,2.0,12.0,9.4,2.6
70.0,2019-03-12,Tuesday,Maseca Kg,1.0,13.0,11.25,1.75
70.0,2019-03-12,Tuesday,Mediacrema Lala 500ml,1.0,21.5,18.68,2.82
70.0,2019-03-12,Tuesday,Mini Pinguino 30g,4.0,20.0,16.2,3.8
70.0,2019-03-12,Tuesday,Mini Rocko,14.0,14.0,11.62,2.38
70.0,2019-03-12,Tuesday,Minimamut 12gr 1pz,2.0,4.0,3.02,0.98
70.0,2019-03-12,Tuesday,Mony Quita Cochambre 470g,1.0,11.0,8.16,2.84
70.0,2019-03-12,Tuesday,Mundet Manzanita clara 600ml,1.0,11.0,9.77,1.23
70.0,2019-03-12,Tuesday,Naranjada Mineralizada Frutzoo 1.5 lts,1.0,16.0,13.83,2.17
70.0,2019-03-12,Tuesday,Nectar Del Valle Durazno 413ml,1.0,10.0,7.58,2.42
70.0,2019-03-12,Tuesday,Nectar Valle Durazno Carton 250ml Mininbrick,1.0,6.5,5.4,1.1
70.0,2019-03-12,Tuesday,Next C/U,2.0,8.0,4.46,3.54
70.0,2019-03-12,Tuesday,Norsuiza Individual,2.0,5.0,2.42,2.58
70.0,2019-03-12,Tuesday,Nortomate 1 pz,2.0,4.0,3.0,1.0
70.0,2019-03-12,Tuesday,Nutrileche 1pza,1.0,14.5,12.88,1.62
70.0,2019-03-12,Tuesday,Nutrioli 850ml,1.0,26.5,23.3,3.2
70.0,2019-03-12,Tuesday,"Pago De Servicios Sky,Vetv,Cfe,Telmex",206.0,206.0,206.0,0.0
70.0,2019-03-12,Tuesday,Palmolive Natural Verde 160gm,1.0,13.0,10.8,2.2
70.0,2019-03-12,Tuesday,Papel Destraza Blanco 500g,2.0,24.0,21.0,3.0
70.0,2019-03-12,Tuesday,Patrona 500 ml,2.0,27.0,23.72,3.28
70.0,2019-03-12,Tuesday,Patrona Lt,1.0,26.0,23.27,2.73
70.0,2019-03-12,Tuesday,Pepsi 2.5 Lt,1.0,22.0,18.0,4.0
70.0,2019-03-12,Tuesday,Pepsi 2Lt,3.0,60.0,46.05,13.95
70.0,2019-03-12,Tuesday,Pepsi 400 Ml,7.0,49.0,42.84,6.16
70.0,2019-03-12,Tuesday,Pepsi 600 Ml,3.0,36.0,27.18,8.82
70.0,2019-03-12,Tuesday,Pepsi Jumbo 3Lt,2.0,54.0,41.72,12.28
70.0,2019-03-12,Tuesday,Pinguinos Galleta 40gr,2.0,10.0,8.4,1.6
70.0,2019-03-12,Tuesday,Platanitos Fritos Y Chicharrones,2.0,24.0,20.0,4.0
70.0,2019-03-12,Tuesday,Plato Cuadrado Pic Nic 066,1.0,14.5,11.0,3.5
70.0,2019-03-12,Tuesday,Princesa En Barra 200g,1.0,7.0,5.85,1.15
70.0,2019-03-12,Tuesday,Queso Crema La Escondida 250g,3.0,30.0,24.0,6.0
70.0,2019-03-12,Tuesday,Queso De Hebra,1.39,110.0,96.26,13.74
70.0,2019-03-12,Tuesday,Queso Fresco,0.86,60.0,47.14,12.86
70.0,2019-03-12,Tuesday,RAIDOLITO PAQ 6 PAR,1.0,15.0,12.1,2.9
70.0,2019-03-12,Tuesday,Raidolito Verde 1par pza Indiv.,1.0,3.5,0.31,3.19
70.0,2019-03-12,Tuesday,Recargas MULTICEL,1490.0,1490.0,1400.6,89.4
70.0,2019-03-12,Tuesday,Rosa Venus Rosa 100g,1.0,6.0,4.92,1.08
70.0,2019-03-12,Tuesday,Sal De Uvas Picot 1 Sobre,1.0,4.0,2.75,1.25
70.0,2019-03-12,Tuesday,Sal La Fina  1k,2.0,21.0,17.72,3.28
70.0,2019-03-12,Tuesday,Sangria 400 Ml 3540,1.0,6.5,6.0,0.5
70.0,2019-03-12,Tuesday,Senzao Guarana 600ml 8330,2.0,22.0,19.54,2.46
70.0,2019-03-12,Tuesday,Snickers 52g 1pza,1.0,15.0,10.02,4.98
70.0,2019-03-12,Tuesday,Suavelastic Individual Jumbo Etapa5,2.0,10.0,6.82,3.18
70.0,2019-03-12,Tuesday,Suavicremas Fresa  102g,1.0,8.0,6.72,1.28
70.0,2019-03-12,Tuesday,Takis Huakamole 56gr,1.0,10.0,8.4,1.6
70.0,2019-03-12,Tuesday,Trident General,3.0,4.5,3.81,0.6900000000000001
70.0,2019-03-12,Tuesday,Trident Menta 18 Pzas,1.0,12.0,10.33,1.67
70.0,2019-03-12,Tuesday,Trikitrakes 85g,1.0,10.0,8.31,1.69
70.0,2019-03-12,Tuesday,VOGUE PAQ 4PZAS,2.0,50.0,44.4,5.6
70.0,2019-03-12,Tuesday,Valle Frut Citrus 2 Litros 330461,1.0,21.0,18.37,2.63
70.0,2019-03-12,Tuesday,Valle Frut Citrus 355 ml 342198,2.0,13.0,9.6,3.4000000000000004
70.0,2019-03-12,Tuesday,Valle Frut Citrus 600ML 330683,1.0,10.0,7.11,2.89
70.0,2019-03-12,Tuesday,Valle Frut Uva 355ml 342204,4.0,24.0,19.2,4.8
70.0,2019-03-12,Tuesday,Vaso Individual #8 1pza,18.0,9.0,0.0,9.0
70.0,2019-03-12,Tuesday,Veladora Virgen de Juquila,1.0,7.5,5.8,1.7
70.0,2019-03-12,Tuesday,XL-3 Extra Gripa y tos Par,1.0,8.0,5.32,2.68
70.0,2019-03-12,Tuesday,Yomi Lala Fresa 250ml,1.0,10.0,8.33,1.67
71.0,2019-03-13,Wednesday,7Up 600ml 2558,1.0,11.0,9.58,1.42
71.0,2019-03-13,Wednesday,AZUCAR 500GR,1.0,8.0,7.22,0.78
71.0,2019-03-13,Wednesday,Agua Ciel 600ml 307906,1.0,8.0,6.66,1.34
71.0,2019-03-13,Wednesday,Algodon Paloma 25g,1.0,8.0,4.46,3.54
71.0,2019-03-13,Wednesday,Aliviax 550mg C/U,1.0,9.0,6.7,2.3
71.0,2019-03-13,Wednesday,Arroz 1kg,1.0,13.5,10.79,2.71
71.0,2019-03-13,Wednesday,Atun Herdez Aceite 170g,1.0,16.0,14.0,2.0
71.0,2019-03-13,Wednesday,Atun Herdez En Agua 90g,2.0,32.0,28.18,3.82
71.0,2019-03-13,Wednesday,Azucar 1 Kg,1.0,15.5,14.2,1.3
71.0,2019-03-13,Wednesday,Barrita Fresa 75G,2.0,20.0,16.84,3.16
71.0,2019-03-13,Wednesday,Bolsa Asa Mini (cero) 18x32,1.0,35.0,30.0,5.0
71.0,2019-03-13,Wednesday,Bolsa Basura Grande 1pza,1.0,6.0,2.5,3.5
71.0,2019-03-13,Wednesday,Bran Frut 58G FRESA,1.0,8.0,6.6,1.4
71.0,2019-03-13,Wednesday,COCA COLA 2.5LT PAQ 8PZ,1.0,171.0,169.58,1.42
71.0,2019-03-13,Wednesday,COCA RETORNABLE 3LTS PAQ 6PZA,1.0,158.0,150.3,7.7
71.0,2019-03-13,Wednesday,Cafe Unico Sobre 14g,2.0,9.0,6.76,2.24
71.0,2019-03-13,Wednesday,Canelitas 12p 120g,1.0,13.0,10.92,2.08
71.0,2019-03-13,Wednesday,Cartulina Azul 1pza,1.0,4.0,2.0,2.0
71.0,2019-03-13,Wednesday,Cerillo Clasico Individual,1.0,2.0,1.3,0.7
71.0,2019-03-13,Wednesday,Cheetos Flamin Hot,2.0,14.0,12.0,2.0
71.0,2019-03-13,Wednesday,Cheetos Nacho 52gr,1.0,7.0,6.0,1.0
71.0,2019-03-13,Wednesday,Cheetos Torcido Naranja 40g,1.0,7.0,6.0,1.0
71.0,2019-03-13,Wednesday,Chicle General,7.0,7.0,3.5,3.5
71.0,2019-03-13,Wednesday,Chile En Rajas La Costeña 220g,1.0,10.5,8.23,2.27
71.0,2019-03-13,Wednesday,Chile Guajillo 1pza,6.0,9.0,3.0,6.0
71.0,2019-03-13,Wednesday,Chip Expres Telcel Sin Saldo,1.0,30.0,15.0,15.0
71.0,2019-03-13,Wednesday,Chips Jalapeño 170g,1.0,34.0,29.41,4.59
71.0,2019-03-13,Wednesday,Choco Chokis 84g,1.0,12.0,9.95,2.05
71.0,2019-03-13,Wednesday,Churrumais Flamas 58gr,1.0,6.0,5.14,0.86
71.0,2019-03-13,Wednesday,Cigarro Corto Individual 1Pza,7.0,28.0,17.85,10.15
71.0,2019-03-13,Wednesday,Clavel Abre Facel 360ml,3.0,37.5,29.64,7.86
71.0,2019-03-13,Wednesday,Clorets Mints 20pastillas,2.0,14.0,12.44,1.56
71.0,2019-03-13,Wednesday,Coca Cola 600ml,2.0,26.0,20.56,5.44
71.0,2019-03-13,Wednesday,Coca Cola Cristal 235ml 4672,1.0,11.0,9.74,1.26
71.0,2019-03-13,Wednesday,Coca Cola Vidrio 1 1/4,4.0,64.0,56.56,7.44
71.0,2019-03-13,Wednesday,Coca Jumbo 3lts 4745,1.0,38.0,29.88,8.12
71.0,2019-03-13,Wednesday,Coca Retornable 2.5 Lts,4.0,96.0,85.04,10.96
71.0,2019-03-13,Wednesday,Coca Retornable 3LTS 3068,1.0,29.0,25.05,3.95
71.0,2019-03-13,Wednesday,Codito Numero 2,2.0,11.0,8.94,2.06
71.0,2019-03-13,Wednesday,Cotonetes Kiuts Sobre,1.0,4.0,2.35,1.65
71.0,2019-03-13,Wednesday,Deemint General Varios Sabores,2.0,2.0,1.18,0.82
71.0,2019-03-13,Wednesday,Dolca 22gr sobre grande,1.0,9.0,7.22,1.78
71.0,2019-03-13,Wednesday,Doritos Nacho Rec,1.0,11.0,9.42,1.58
71.0,2019-03-13,Wednesday,Emperador Nuez 101g,1.0,12.0,9.47,2.53
71.0,2019-03-13,Wednesday,Envios De Recargas,23.0,23.0,0.0,23.0
71.0,2019-03-13,Wednesday,Epura 1 lt,6.0,60.0,34.980000000000004,25.02
71.0,2019-03-13,Wednesday,Epura 1.5 lt,2.0,24.0,14.0,10.0
71.0,2019-03-13,Wednesday,Epura 600 ml,1.0,7.0,3.33,3.67
71.0,2019-03-13,Wednesday,Epura Garrafon 20 Lts,1.0,30.0,27.0,3.0
71.0,2019-03-13,Wednesday,Espagueti 200 gr,3.0,16.5,13.29,3.21
71.0,2019-03-13,Wednesday,FLANAX 550 C/Uno,3.0,42.0,32.52,9.48
71.0,2019-03-13,Wednesday,Fanta Jumbo Fresa 3lts 310586,1.0,28.0,22.93,5.07
71.0,2019-03-13,Wednesday,Florentinas Cajeta 83g,1.0,12.0,9.32,2.68
71.0,2019-03-13,Wednesday,Folder Oficio Azul,1.0,4.0,1.57,2.43
71.0,2019-03-13,Wednesday,Fresca Jumbo 3lts,1.0,28.0,24.03,3.97
71.0,2019-03-13,Wednesday,Gatorade Ponche Frutas 500ml,1.0,17.0,15.0,2.0
71.0,2019-03-13,Wednesday,HOJAS CARTA PAQ 20 PZ,1.0,6.0,1.6,4.4
71.0,2019-03-13,Wednesday,HUEVO CRIO 1/2 CONO,3.0,69.0,61.650000000000006,7.35
71.0,2019-03-13,Wednesday,HUEVO CRIO CONO 30PZ,4.0,178.0,164.4,13.6
71.0,2019-03-13,Wednesday,Hojas De Colores,3.0,3.0,1.08,1.92
